order_requests,nb_requete,hotel_id,price,stock,city,date,language,mobile,avatar_id,group,brand,parking,pool,children_policy,target
796,1,376,293.0,4,valletta,5,danish,1,78317,Accar Hotels,Marcure,0,0,0,1
796,1,718,170.0,0,valletta,5,danish,1,78317,Boss Western,J.Halliday Inn,0,0,0,1
797,1,285,89.0,0,madrid,12,slovakian,0,78318,Independant,Independant,1,0,0,1
797,1,609,200.0,12,madrid,12,slovakian,0,78318,Chillton Worldwide,Quadrupletree,1,0,0,1
797,1,836,134.0,15,madrid,12,slovakian,0,78318,Yin Yang,Royal Lotus,1,0,0,1
797,1,20,70.0,0,madrid,12,slovakian,0,78318,Independant,Independant,1,0,0,1
834,1,823,191.0,59,paris,27,spanish,1,78337,Accar Hotels,Marcure,1,1,0,1
833,1,655,285.0,94,copenhagen,28,danish,0,78336,Accar Hotels,Safitel,0,0,1,1
797,1,717,280.0,13,madrid,12,slovakian,0,78318,Accar Hotels,Safitel,1,1,0,1
858,1,577,174.0,80,paris,36,finnish,1,78348,Yin Yang,Ardisson,1,1,1,1
797,1,175,107.0,5,madrid,12,slovakian,0,78318,Boss Western,Boss Western,1,0,0,1
798,1,577,185.0,38,paris,27,danish,1,78319,Yin Yang,Ardisson,1,1,1,1
797,1,939,167.0,12,madrid,12,slovakian,0,78318,Morriott International,Morriot,1,1,0,1
797,1,780,281.0,13,madrid,12,slovakian,0,78318,Accar Hotels,Safitel,1,1,0,1
858,1,573,310.0,158,paris,36,finnish,1,78348,Chillton Worldwide,Chill Garden Inn,1,1,1,1
852,1,798,299.0,12,madrid,12,belgian,0,78345,Accar Hotels,Safitel,0,0,1,1
853,2,798,299.0,12,madrid,12,belgian,0,78345,Accar Hotels,Safitel,0,0,1,1
834,1,0,183.0,73,paris,27,spanish,1,78337,Yin Yang,Royal Lotus,1,0,1,1
862,1,122,327.0,31,copenhagen,16,romanian,0,78350,Accar Hotels,Safitel,0,1,1,1
879,1,848,161.0,139,vienna,37,estonian,1,78357,Chillton Worldwide,Quadrupletree,1,0,0,1
879,1,661,96.0,73,vienna,37,estonian,1,78357,Accar Hotels,Navatel,1,0,0,1
879,1,699,108.0,68,vienna,37,estonian,1,78357,Boss Western,Boss Western,1,0,0,1
879,1,775,78.0,35,vienna,37,estonian,1,78357,Yin Yang,8 Premium,1,0,0,1
879,1,456,131.0,92,vienna,37,estonian,1,78357,Yin Yang,Ardisson,1,0,0,1
847,1,156,66.0,24,rome,31,spanish,0,78343,Independant,Independant,0,0,1,1
879,1,810,98.0,77,vienna,37,estonian,1,78357,Boss Western,Boss Western,1,0,0,1
879,1,652,95.0,72,vienna,37,estonian,1,78357,Boss Western,Boss Western,1,0,0,1
869,1,71,270.0,202,paris,39,slovakian,0,78354,Accar Hotels,Safitel,1,1,1,1
797,1,747,172.0,17,madrid,12,slovakian,0,78318,Morriott International,Morriot,1,0,0,1
880,2,68,152.0,29,vienna,24,estonian,0,78357,Morriott International,CourtYord,1,0,1,1
879,1,63,142.0,92,vienna,37,estonian,1,78357,Boss Western,J.Halliday Inn,1,0,0,1
834,1,756,203.0,59,paris,27,spanish,1,78337,Yin Yang,Royal Lotus,1,1,0,1
860,3,577,203.0,7,paris,16,finnish,1,78348,Yin Yang,Ardisson,1,1,1,1
847,1,712,154.0,96,rome,31,spanish,0,78343,Yin Yang,Royal Lotus,1,1,1,1
783,1,484,146.0,15,paris,19,austrian,0,78311,Boss Western,Boss Western,0,0,0,1
765,1,314,117.0,0,paris,14,estonian,0,78302,Independant,Independant,1,0,1,1
783,1,306,208.0,33,paris,19,austrian,0,78311,Accar Hotels,Marcure,0,1,0,1
752,1,688,94.0,14,copenhagen,22,finnish,1,78292,Independant,Independant,0,0,1,1
755,1,122,266.0,206,copenhagen,38,romanian,1,78295,Accar Hotels,Safitel,0,1,1,1
783,1,986,229.0,24,paris,19,austrian,0,78311,Chillton Worldwide,Quadrupletree,1,1,0,1
765,1,573,297.0,31,paris,14,estonian,0,78302,Chillton Worldwide,Chill Garden Inn,1,1,1,1
783,1,357,171.0,21,paris,19,austrian,0,78311,Boss Western,J.Halliday Inn,0,0,0,1
783,1,980,121.0,15,paris,19,austrian,0,78311,Independant,Independant,0,0,0,1
764,1,73,265.0,4,rome,6,slovakian,1,78301,Yin Yang,Royal Lotus,0,0,1,1
4712,2,73,265.0,4,rome,6,slovakian,1,293414,Yin Yang,Royal Lotus,0,0,1,1
783,1,851,92.0,19,paris,19,austrian,0,78311,Independant,Independant,1,0,0,1
765,1,823,250.0,12,paris,14,estonian,0,78302,Accar Hotels,Marcure,1,1,0,1
711,1,55,106.0,79,valletta,39,finnish,1,78269,Boss Western,Boss Western,1,0,0,1
711,1,363,135.0,102,valletta,39,finnish,1,78269,Boss Western,J.Halliday Inn,1,0,0,1
764,1,156,68.0,0,rome,6,slovakian,1,78301,Independant,Independant,0,0,1,1
4712,2,156,68.0,0,rome,6,slovakian,1,293414,Independant,Independant,0,0,1,1
711,1,521,71.0,44,valletta,39,finnish,1,78269,Accar Hotels,Ibas,1,0,0,1
765,1,853,187.0,14,paris,14,estonian,0,78302,Chillton Worldwide,Tripletree,1,0,0,1
765,1,522,171.0,6,paris,14,estonian,0,78302,Boss Western,Boss Western,1,0,0,1
717,1,288,109.0,36,vilnius,23,estonian,1,78273,Morriott International,CourtYord,1,0,0,1
711,1,360,170.0,139,valletta,39,finnish,1,78269,Accar Hotels,Marcure,1,0,0,1
765,1,305,192.0,14,paris,14,estonian,0,78302,Morriott International,CourtYord,1,0,0,1
717,1,80,193.0,56,vilnius,23,estonian,1,78273,Morriott International,Corlton,1,1,0,1
765,1,419,130.0,11,paris,14,estonian,0,78302,Accar Hotels,Navatel,1,0,0,1
717,1,294,58.0,14,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
765,1,115,107.0,32,paris,14,estonian,0,78302,Independant,Independant,1,0,0,1
717,1,204,53.0,15,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
765,1,705,143.0,7,paris,14,estonian,0,78302,Boss Western,Boss Western,1,0,0,1
717,1,161,106.0,54,vilnius,23,estonian,1,78273,Boss Western,J.Halliday Inn,1,0,0,1
765,1,274,190.0,10,paris,14,estonian,0,78302,Morriott International,CourtYord,1,0,0,1
734,2,688,93.0,0,copenhagen,16,swedish,1,78282,Independant,Independant,0,0,1,1
765,1,948,240.0,20,paris,14,estonian,0,78302,Accar Hotels,Marcure,1,1,0,1
756,2,122,315.0,36,copenhagen,17,romanian,1,78295,Accar Hotels,Safitel,0,1,1,1
765,1,299,115.0,0,paris,14,estonian,0,78302,Independant,Independant,1,0,0,1
734,2,122,347.0,31,copenhagen,16,swedish,1,78282,Accar Hotels,Safitel,0,1,1,1
717,1,533,123.0,48,vilnius,23,estonian,1,78273,Morriott International,Morriot,1,1,0,1
755,1,655,257.0,194,copenhagen,38,romanian,1,78295,Accar Hotels,Safitel,0,0,1,1
747,2,68,170.0,20,vienna,20,romanian,1,78289,Morriott International,CourtYord,1,0,1,1
783,1,182,172.0,23,paris,19,austrian,0,78311,Boss Western,J.Halliday Inn,1,0,0,1
783,1,656,123.0,15,paris,19,austrian,0,78311,Boss Western,Boss Western,1,0,0,1
717,1,197,107.0,22,vilnius,23,estonian,1,78273,Boss Western,J.Halliday Inn,1,0,0,1
717,1,520,81.0,14,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
765,1,447,135.0,9,paris,14,estonian,0,78302,Accar Hotels,Navatel,1,0,1,1
765,1,577,187.0,2,paris,14,estonian,0,78302,Yin Yang,Ardisson,1,1,1,1
764,1,944,258.0,0,rome,6,slovakian,1,78301,Accar Hotels,Safitel,1,1,0,1
4712,2,944,258.0,0,rome,6,slovakian,1,293414,Accar Hotels,Safitel,1,1,0,1
750,2,167,81.0,33,vienna,36,austrian,1,78291,Accar Hotels,Ibas,1,0,0,1
733,1,688,88.0,62,copenhagen,34,swedish,1,78282,Independant,Independant,0,0,1,1
765,1,614,88.0,0,paris,14,estonian,0,78302,Accar Hotels,Ibas,1,0,0,1
711,1,160,97.0,41,valletta,39,finnish,1,78269,Independant,Independant,1,0,0,1
765,1,29,262.0,12,paris,14,estonian,0,78302,Accar Hotels,Marcure,1,0,0,1
717,1,409,84.0,26,vilnius,23,estonian,1,78273,Accar Hotels,Navatel,1,0,0,1
765,1,216,208.0,20,paris,14,estonian,0,78302,Morriott International,Morriot,1,0,0,1
717,1,74,109.0,33,vilnius,23,estonian,1,78273,Boss Western,J.Halliday Inn,0,0,1,1
765,1,540,296.0,30,paris,14,estonian,0,78302,Morriott International,Corlton,1,1,0,1
717,1,451,105.0,37,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
783,1,314,124.0,6,paris,19,austrian,0,78311,Independant,Independant,1,0,1,1
711,1,501,78.0,40,valletta,39,finnish,1,78269,Yin Yang,8 Premium,1,0,0,1
755,1,688,81.0,81,copenhagen,38,romanian,1,78295,Independant,Independant,0,0,1,1
717,1,551,57.0,17,vilnius,23,estonian,1,78273,Yin Yang,8 Premium,1,0,0,1
711,1,476,131.0,46,valletta,39,finnish,1,78269,Independant,Independant,1,0,0,1
765,1,182,162.0,6,paris,14,estonian,0,78302,Boss Western,J.Halliday Inn,1,0,0,1
717,1,118,81.0,25,vilnius,23,estonian,1,78273,Boss Western,Boss Western,1,0,0,1
717,1,632,81.0,14,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
717,1,362,78.0,26,vilnius,23,estonian,1,78273,Accar Hotels,Navatel,1,0,0,1
765,1,656,121.0,10,paris,14,estonian,0,78302,Boss Western,Boss Western,1,0,0,1
783,1,339,268.0,26,paris,19,austrian,0,78311,Morriott International,Morriot,1,1,0,1
717,1,394,65.0,22,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
750,2,457,145.0,34,vienna,36,austrian,1,78291,Independant,Independant,1,0,0,1
717,1,974,109.0,30,vilnius,23,estonian,1,78273,Chillton Worldwide,Tripletree,1,0,0,1
765,1,449,221.0,19,paris,14,estonian,0,78302,Yin Yang,Royal Lotus,1,0,0,1
765,1,790,374.0,17,paris,14,estonian,0,78302,Accar Hotels,Safitel,1,1,0,1
711,1,746,157.0,141,valletta,39,finnish,1,78269,Yin Yang,Royal Lotus,1,1,1,1
783,1,911,135.0,19,paris,19,austrian,0,78311,Boss Western,Boss Western,0,0,0,1
728,1,553,96.0,10,sofia,18,romanian,0,78279,Independant,Independant,1,0,0,1
728,1,653,101.0,27,sofia,18,romanian,0,78279,Chillton Worldwide,Quadrupletree,1,0,0,1
747,2,833,144.0,0,vienna,20,romanian,1,78289,Morriott International,CourtYord,1,0,1,1
754,1,712,157.0,122,rome,36,portuguese,0,78294,Yin Yang,Royal Lotus,1,1,1,1
765,1,837,340.0,22,paris,14,estonian,0,78302,Accar Hotels,Safitel,1,1,0,1
765,1,323,370.0,26,paris,14,estonian,0,78302,Chillton Worldwide,Chill Garden Inn,1,1,0,1
728,1,852,46.0,11,sofia,18,romanian,0,78279,Yin Yang,8 Premium,1,0,0,1
751,3,833,153.0,0,vienna,2,austrian,0,78291,Morriott International,CourtYord,1,0,1,1
765,1,722,192.0,14,paris,14,estonian,0,78302,Yin Yang,Ardisson,1,0,0,1
752,1,122,315.0,65,copenhagen,22,finnish,1,78292,Accar Hotels,Safitel,0,1,1,1
783,1,942,208.0,30,paris,19,austrian,0,78311,Chillton Worldwide,Quadrupletree,0,1,0,1
765,1,767,187.0,4,paris,14,estonian,0,78302,Boss Western,J.Halliday Inn,1,0,0,1
765,1,238,159.0,0,paris,14,estonian,0,78302,Boss Western,J.Halliday Inn,1,0,0,1
765,1,858,244.0,12,paris,14,estonian,0,78302,Yin Yang,Royal Lotus,1,0,0,1
765,1,708,187.0,14,paris,14,estonian,0,78302,Yin Yang,Ardisson,1,0,0,1
733,1,122,282.0,162,copenhagen,34,swedish,1,78282,Accar Hotels,Safitel,0,1,1,1
765,1,882,221.0,8,paris,14,estonian,0,78302,Accar Hotels,Marcure,1,1,0,1
711,1,754,243.0,196,valletta,39,finnish,1,78269,Accar Hotels,Safitel,1,0,0,1
717,1,954,114.0,34,vilnius,23,estonian,1,78273,Chillton Worldwide,Tripletree,1,0,0,1
746,1,68,152.0,26,vienna,23,romanian,0,78289,Morriott International,CourtYord,1,0,1,1
717,1,221,52.0,18,vilnius,23,estonian,1,78273,Independant,Independant,1,0,0,1
783,1,392,194.0,24,paris,19,austrian,0,78311,Chillton Worldwide,Tripletree,0,1,1,1
764,1,897,364.0,6,rome,6,slovakian,1,78301,Chillton Worldwide,Chill Garden Inn,1,0,2,1
4712,2,897,364.0,6,rome,6,slovakian,1,293414,Chillton Worldwide,Chill Garden Inn,1,0,2,1
746,1,833,144.0,0,vienna,23,romanian,0,78289,Morriott International,CourtYord,1,0,1,1
756,2,655,281.0,31,copenhagen,17,romanian,1,78295,Accar Hotels,Safitel,0,0,1,1
711,1,466,138.0,106,valletta,39,finnish,1,78269,Yin Yang,Ardisson,1,0,0,1
711,1,237,139.0,102,valletta,39,finnish,1,78269,Morriott International,CourtYord,1,0,0,1
728,1,137,44.0,3,sofia,18,romanian,0,78279,Yin Yang,8 Premium,1,0,0,1
765,1,645,161.0,0,paris,14,estonian,0,78302,Boss Western,J.Halliday Inn,1,0,1,1
711,1,282,133.0,98,valletta,39,finnish,1,78269,Yin Yang,Ardisson,0,0,0,1
717,1,956,87.0,22,vilnius,23,estonian,1,78273,Boss Western,Boss Western,1,0,0,1
765,1,795,165.0,0,paris,14,estonian,0,78302,Boss Western,J.Halliday Inn,1,0,0,1
728,1,4,42.0,0,sofia,18,romanian,0,78279,Independant,Independant,1,0,0,1
740,1,0,190.0,73,paris,27,cypriot,1,78285,Yin Yang,Royal Lotus,1,0,1,1
750,2,833,153.0,80,vienna,36,austrian,1,78291,Morriott International,CourtYord,1,0,1,1
717,1,47,124.0,37,vilnius,23,estonian,1,78273,Accar Hotels,Marcure,1,0,0,1
783,1,133,168.0,0,paris,19,austrian,0,78311,Independant,Independant,0,0,0,1
717,1,479,142.0,31,vilnius,23,estonian,1,78273,Accar Hotels,Marcure,1,0,0,1
765,1,121,83.0,5,paris,14,estonian,0,78302,Independant,Independant,1,0,0,1
693,1,122,334.0,36,copenhagen,17,danish,0,78259,Accar Hotels,Safitel,0,1,1,1
711,1,749,107.0,39,valletta,39,finnish,1,78269,Independant,Independant,0,0,0,1
740,1,314,124.0,30,paris,27,cypriot,1,78285,Independant,Independant,1,0,1,1
740,1,573,316.0,94,paris,27,cypriot,1,78285,Chillton Worldwide,Chill Garden Inn,1,1,1,1
765,1,41,135.0,11,paris,14,estonian,0,78302,Accar Hotels,Navatel,1,0,0,1
728,1,25,149.0,30,sofia,18,romanian,0,78279,Chillton Worldwide,Chill Garden Inn,1,0,0,1
711,1,81,135.0,108,valletta,39,finnish,1,78269,Boss Western,J.Halliday Inn,0,0,0,1
765,1,339,253.0,19,paris,14,estonian,0,78302,Morriott International,Morriot,1,1,0,1
711,1,718,133.0,102,valletta,39,finnish,1,78269,Boss Western,J.Halliday Inn,0,0,0,1
711,1,832,131.0,82,valletta,39,finnish,1,78269,Independant,Independant,1,0,0,1
765,1,742,292.0,24,paris,14,estonian,0,78302,Accar Hotels,Safitel,1,1,0,1
711,1,985,69.0,85,valletta,39,finnish,1,78269,Independant,Independant,1,0,0,1
717,1,61,183.0,64,vilnius,23,estonian,1,78273,Morriott International,Corlton,1,1,0,1
765,1,785,242.0,10,paris,14,estonian,0,78302,Morriott International,Morriot,1,1,0,1
752,1,497,236.0,34,copenhagen,22,finnish,1,78292,Chillton Worldwide,Quadrupletree,0,0,2,1
717,1,59,107.0,18,vilnius,23,estonian,1,78273,Boss Western,J.Halliday Inn,1,0,0,1
717,1,183,122.0,49,vilnius,23,estonian,1,78273,Accar Hotels,Marcure,1,1,0,1
765,1,0,219.0,19,paris,14,estonian,0,78302,Yin Yang,Royal Lotus,1,0,1,1
752,1,559,212.0,38,copenhagen,22,finnish,1,78292,Accar Hotels,Marcure,0,0,2,1
717,1,217,120.0,56,vilnius,23,estonian,1,78273,Yin Yang,Royal Lotus,1,0,0,1
765,1,842,365.0,18,paris,14,estonian,0,78302,Accar Hotels,Safitel,1,1,0,1
752,1,720,304.0,55,copenhagen,22,finnish,1,78292,Chillton Worldwide,Chill Garden Inn,0,0,2,1
765,1,986,257.0,13,paris,14,estonian,0,78302,Chillton Worldwide,Quadrupletree,1,1,0,1
590,1,601,63.0,26,sofia,25,romanian,1,78201,Boss Western,Boss Western,1,0,0,1
586,2,447,133.0,0,paris,4,hungarian,1,78198,Accar Hotels,Navatel,1,0,1,1
621,1,575,91.0,32,madrid,12,greek,1,78217,Independant,Independant,1,0,1,1
622,2,575,91.0,31,madrid,11,greek,0,78217,Independant,Independant,1,0,1,1
609,2,164,152.0,0,madrid,1,cypriot,0,78210,Yin Yang,Ardisson,1,0,0,1
653,1,204,57.0,3,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
653,1,974,130.0,11,vilnius,11,hungarian,0,78236,Chillton Worldwide,Tripletree,1,0,0,1
590,1,304,86.0,64,sofia,25,romanian,1,78201,Accar Hotels,Marcure,1,0,0,1
590,1,553,94.0,21,sofia,25,romanian,1,78201,Independant,Independant,1,0,0,1
585,1,165,148.0,96,paris,37,hungarian,0,78198,Independant,Independant,1,0,0,1
622,2,888,223.0,32,madrid,11,greek,0,78217,Morriott International,Corlton,1,0,1,1
585,1,222,245.0,176,paris,37,hungarian,0,78198,Morriott International,Corlton,1,0,0,1
586,2,742,409.0,4,paris,4,hungarian,1,78198,Accar Hotels,Safitel,1,1,0,1
585,1,447,104.0,74,paris,37,hungarian,0,78198,Accar Hotels,Navatel,1,0,1,1
609,2,909,69.0,0,madrid,1,cypriot,0,78210,Yin Yang,8 Premium,1,0,0,1
653,1,632,82.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
590,1,4,42.0,12,sofia,25,romanian,1,78201,Independant,Independant,1,0,0,1
609,2,127,72.0,0,madrid,1,cypriot,0,78210,Independant,Independant,1,0,0,1
653,1,954,130.0,9,vilnius,11,hungarian,0,78236,Chillton Worldwide,Tripletree,1,0,0,1
585,1,29,179.0,127,paris,37,hungarian,0,78198,Accar Hotels,Marcure,1,0,0,1
653,1,479,150.0,6,vilnius,11,hungarian,0,78236,Accar Hotels,Marcure,1,0,0,1
590,1,544,62.0,13,sofia,25,romanian,1,78201,Independant,Independant,1,0,0,1
585,1,577,158.0,85,paris,37,hungarian,0,78198,Yin Yang,Ardisson,1,1,1,1
609,2,154,340.0,1,madrid,1,cypriot,0,78210,Accar Hotels,Safitel,1,1,0,1
609,2,600,66.0,0,madrid,1,cypriot,0,78210,Independant,Independant,1,0,0,1
622,2,609,212.0,10,madrid,11,greek,0,78217,Chillton Worldwide,Quadrupletree,1,0,0,1
653,1,294,59.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
586,2,790,444.0,4,paris,4,hungarian,1,78198,Accar Hotels,Safitel,1,1,0,1
585,1,986,181.0,127,paris,37,hungarian,0,78198,Chillton Worldwide,Quadrupletree,1,1,0,1
653,1,794,197.0,15,vilnius,11,hungarian,0,78236,Morriott International,Corlton,1,0,0,1
622,2,322,86.0,10,madrid,11,greek,0,78217,Independant,Independant,1,0,0,1
586,2,948,236.0,5,paris,4,hungarian,1,78198,Accar Hotels,Marcure,1,1,0,1
622,2,941,70.0,0,madrid,11,greek,0,78217,Independant,Independant,1,0,0,1
586,2,823,307.0,3,paris,4,hungarian,1,78198,Accar Hotels,Marcure,1,1,0,1
675,2,139,72.0,6,rome,24,slovakian,1,78249,Yin Yang,8 Premium,1,0,1,1
585,1,972,77.0,34,paris,37,hungarian,0,78198,Independant,Independant,1,0,0,1
622,2,241,131.0,0,madrid,11,greek,0,78217,Boss Western,J.Halliday Inn,1,0,0,1
622,2,791,115.0,8,madrid,11,greek,0,78217,Boss Western,Boss Western,1,0,0,1
622,2,93,271.0,13,madrid,11,greek,0,78217,Chillton Worldwide,Chill Garden Inn,1,0,0,1
586,2,986,315.0,3,paris,4,hungarian,1,78198,Chillton Worldwide,Quadrupletree,1,1,0,1
609,2,20,74.0,0,madrid,1,cypriot,0,78210,Independant,Independant,1,0,0,1
586,2,577,184.0,0,paris,4,hungarian,1,78198,Yin Yang,Ardisson,1,1,1,1
661,1,888,214.0,46,madrid,18,luxembourgish,1,78241,Morriott International,Corlton,1,0,1,1
653,1,59,109.0,0,vilnius,11,hungarian,0,78236,Boss Western,J.Halliday Inn,1,0,0,1
677,2,895,291.0,4,rome,4,hungarian,1,78250,Accar Hotels,Safitel,1,1,0,1
585,1,419,104.0,77,paris,37,hungarian,0,78198,Accar Hotels,Navatel,1,0,0,1
609,2,888,223.0,12,madrid,1,cypriot,0,78210,Morriott International,Corlton,1,0,1,1
622,2,284,155.0,11,madrid,11,greek,0,78217,Yin Yang,Ardisson,1,0,1,1
653,1,279,66.0,5,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
609,2,618,114.0,0,madrid,1,cypriot,0,78210,Accar Hotels,Navatel,1,0,0,1
622,2,131,152.0,15,madrid,11,greek,0,78217,Morriott International,Morriot,1,1,0,1
622,2,154,276.0,12,madrid,11,greek,0,78217,Accar Hotels,Safitel,1,1,0,1
609,2,147,181.0,0,madrid,1,cypriot,0,78210,Yin Yang,Royal Lotus,1,1,0,1
622,2,127,72.0,0,madrid,11,greek,0,78217,Independant,Independant,1,0,0,1
609,2,252,262.0,1,madrid,1,cypriot,0,78210,Morriott International,Morriot,1,1,0,1
653,1,409,96.0,4,vilnius,11,hungarian,0,78236,Accar Hotels,Navatel,1,0,0,1
621,1,284,155.0,12,madrid,12,greek,1,78217,Yin Yang,Ardisson,1,0,1,1
609,2,619,128.0,0,madrid,1,cypriot,0,78210,Independant,Independant,1,0,0,1
585,1,119,170.0,134,paris,37,hungarian,0,78198,Morriott International,Morriot,1,0,0,1
585,1,731,151.0,88,paris,37,hungarian,0,78198,Boss Western,J.Halliday Inn,1,0,0,1
590,1,416,92.0,36,sofia,25,romanian,1,78201,Boss Western,J.Halliday Inn,1,0,0,1
673,1,253,243.0,121,amsterdam,32,estonian,0,78248,Accar Hotels,Safitel,0,1,2,1
590,1,815,160.0,62,sofia,25,romanian,1,78201,Morriott International,Corlton,1,0,0,1
585,1,942,169.0,120,paris,37,hungarian,0,78198,Chillton Worldwide,Quadrupletree,0,1,0,1
615,1,0,179.0,80,paris,29,bulgarian,1,78214,Yin Yang,Royal Lotus,1,0,1,1
586,2,756,242.0,5,paris,4,hungarian,1,78198,Yin Yang,Royal Lotus,1,1,0,1
615,1,162,269.0,111,paris,29,bulgarian,1,78214,Morriott International,Corlton,1,1,0,1
586,2,785,278.0,3,paris,4,hungarian,1,78198,Morriott International,Morriot,1,1,0,1
587,1,645,161.0,0,paris,3,french,1,78199,Boss Western,J.Halliday Inn,1,0,1,1
585,1,823,176.0,122,paris,37,hungarian,0,78198,Accar Hotels,Marcure,1,1,0,1
585,1,115,105.0,78,paris,37,hungarian,0,78198,Independant,Independant,1,0,0,1
585,1,617,264.0,168,paris,37,hungarian,0,78198,Morriott International,Corlton,0,1,0,1
615,1,742,259.0,98,paris,29,bulgarian,1,78214,Accar Hotels,Safitel,1,1,0,1
587,1,823,313.0,2,paris,3,french,1,78199,Accar Hotels,Marcure,1,1,0,1
657,1,122,400.0,12,copenhagen,7,bulgarian,1,78239,Accar Hotels,Safitel,0,1,1,1
585,1,776,156.0,92,paris,37,hungarian,0,78198,Morriott International,CourtYord,1,0,0,1
615,1,986,192.0,70,paris,29,bulgarian,1,78214,Chillton Worldwide,Quadrupletree,1,1,0,1
615,1,785,193.0,55,paris,29,bulgarian,1,78214,Morriott International,Morriot,1,1,0,1
601,1,403,255.0,147,vienna,35,slovakian,1,78206,Chillton Worldwide,Chill Garden Inn,0,1,1,1
1159,2,403,255.0,147,vienna,35,slovakian,1,108070,Chillton Worldwide,Chill Garden Inn,0,1,1,1
653,1,432,151.0,9,vilnius,11,hungarian,0,78236,Morriott International,Morriot,0,0,0,1
585,1,863,246.0,197,paris,37,hungarian,0,78198,Chillton Worldwide,Chill Garden Inn,0,1,0,1
611,1,68,180.0,10,vienna,10,irish,0,78212,Morriott International,CourtYord,1,0,1,1
612,2,68,181.0,10,vienna,10,irish,0,78212,Morriott International,CourtYord,1,0,1,1
601,1,263,100.0,70,vienna,35,slovakian,1,78206,Boss Western,Boss Western,1,0,0,1
1159,2,263,100.0,70,vienna,35,slovakian,1,108070,Boss Western,Boss Western,1,0,0,1
653,1,950,77.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
653,1,957,61.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,0,0,0,1
587,1,882,221.0,0,paris,3,french,1,78199,Accar Hotels,Marcure,1,1,0,1
654,1,488,188.0,209,vilnius,39,cypriot,0,78237,Accar Hotels,Safitel,1,1,1,1
586,2,314,115.0,0,paris,4,hungarian,1,78198,Independant,Independant,1,0,1,1
653,1,448,123.0,10,vilnius,11,hungarian,0,78236,Yin Yang,Ardisson,0,0,0,1
587,1,866,456.0,3,paris,3,french,1,78199,Accar Hotels,Safitel,1,1,0,1
609,2,901,370.0,1,madrid,1,cypriot,0,78210,Morriott International,Corlton,1,1,0,1
653,1,648,59.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
653,1,896,56.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,0,0,0,1
673,1,529,227.0,133,amsterdam,32,estonian,0,78248,Morriott International,Corlton,1,0,1,1
586,2,837,410.0,4,paris,4,hungarian,1,78198,Accar Hotels,Safitel,1,1,0,1
587,1,842,443.0,3,paris,3,french,1,78199,Accar Hotels,Safitel,1,1,0,1
653,1,406,55.0,1,vilnius,11,hungarian,0,78236,Independant,Independant,0,0,0,1
586,2,339,248.0,5,paris,4,hungarian,1,78198,Morriott International,Morriot,1,1,0,1
609,2,102,348.0,1,madrid,1,cypriot,0,78210,Morriott International,Corlton,1,1,0,1
609,2,717,373.0,1,madrid,1,cypriot,0,78210,Accar Hotels,Safitel,1,1,0,1
611,1,403,352.0,12,vienna,10,irish,0,78212,Chillton Worldwide,Chill Garden Inn,0,1,1,1
612,2,403,353.0,12,vienna,10,irish,0,78212,Chillton Worldwide,Chill Garden Inn,0,1,1,1
653,1,189,108.0,8,vilnius,11,hungarian,0,78236,Boss Western,J.Halliday Inn,0,0,0,1
585,1,159,170.0,136,paris,37,hungarian,0,78198,Chillton Worldwide,Quadrupletree,1,0,0,1
586,2,817,240.0,4,paris,4,hungarian,1,78198,Chillton Worldwide,Quadrupletree,1,1,0,1
587,1,447,136.0,0,paris,3,french,1,78199,Accar Hotels,Navatel,1,0,1,1
614,2,139,80.0,0,rome,5,swedish,0,78213,Yin Yang,8 Premium,1,0,1,1
653,1,197,109.0,0,vilnius,11,hungarian,0,78236,Boss Western,J.Halliday Inn,1,0,0,1
609,2,747,183.0,1,madrid,1,cypriot,0,78210,Morriott International,Morriot,1,0,0,1
653,1,498,109.0,4,vilnius,11,hungarian,0,78236,Boss Western,Boss Western,0,0,0,1
653,1,420,56.0,0,vilnius,11,hungarian,0,78236,Independant,Independant,1,0,0,1
585,1,837,237.0,188,paris,37,hungarian,0,78198,Accar Hotels,Safitel,1,1,0,1
590,1,852,46.0,16,sofia,25,romanian,1,78201,Yin Yang,8 Premium,1,0,0,1
653,1,47,149.0,15,vilnius,11,hungarian,0,78236,Accar Hotels,Marcure,1,0,0,1
587,1,339,253.0,4,paris,3,french,1,78199,Morriott International,Morriot,1,1,0,1
609,2,575,91.0,19,madrid,1,cypriot,0,78210,Independant,Independant,1,0,1,1
